noise_pct,r2_clean,r2_noisy,sigma_recovered,max_coeff_rel_err,runtime_s
0.0,0.9405604030332577,0.9083552740625999,,2.576395925586166,0.009208791889250278
0.01,0.8176941877082234,0.09203110523472113,,6.567301748495031,0.007752500008791685
0.02,0.7486685019769863,0.017887137889070592,,6.130622317677081,0.008857124950736761
0.05,0.18082829339493123,-0.0011649696218309913,,4.6403756641899285,0.015741209033876657
0.1,-0.4766238283967057,-0.0008461826513825876,,4.670788846762643,0.007640792056918144
0.15,-0.7702695582862356,-0.0003413281043429528,,4.423685627010421,0.007427542004734278
0.2,-0.9538246234522247,-9.273661080788642e-05,,4.089937425119749,0.007217541337013245
0.3,-1.269137770574273,0.0001194252532351614,,3.4894574339427975,0.007320582866668701
