seed,edge_idx,x_eval,activation
43,1,-0.6884422302246094,0.5404312014579773
43,0,-0.6783919334411621,1.189160704612732
43,1,-0.6783919334411621,0.5343201160430908
43,0,-0.6683416962623596,1.1153109073638916
43,1,-0.6683416962623596,0.5281310081481934
43,0,-0.6582914590835571,1.040445327758789
43,1,-0.6582914590835571,0.5218997001647949
43,0,-0.6482412219047546,0.9648500680923462
43,1,-0.6482412219047546,0.5156625509262085
43,0,-0.6381909251213074,0.8888115882873535
43,1,-0.6381909251213074,0.5094554424285889
43,0,-0.6281406879425049,0.8126170039176941
43,1,-0.6281406879425049,0.5033146142959595
43,0,-0.6180904507637024,0.7365521788597107
43,1,-0.6180904507637024,0.4972761869430542
43,0,-0.6080402135848999,0.6609036326408386
43,1,-0.6080402135848999,0.49137628078460693
43,0,-0.5979899764060974,0.5859576463699341
43,1,-0.5979899764060974,0.4856509268283844
43,0,-0.5879396796226501,0.512000322341919
43,1,-0.5879396796226501,0.48013633489608765
43,0,-0.5778894424438477,0.43931877613067627
43,1,-0.5778894424438477,0.4748685657978058
43,0,-0.5678392052650452,0.3681991994380951
43,1,-0.5678392052650452,0.4698837995529175
43,0,-0.5577889680862427,0.29892778396606445
43,1,-0.5577889680862427,0.46521812677383423
43,0,-0.5477386713027954,0.23179078102111816
43,1,-0.5477386713027954,0.4609076976776123
43,0,-0.5376884341239929,0.16707496345043182
43,1,-0.5376884341239929,0.4569885730743408
43,0,-0.5276381969451904,0.10506677627563477
43,1,-0.5276381969451904,0.4534970223903656
43,0,-0.5175879597663879,0.04605241119861603
43,1,-0.5175879597663879,0.45046886801719666
43,0,-0.5075376629829407,-0.009682074189186096
43,1,-0.5075376629829407,0.4479404389858246
43,0,-0.4974874258041382,-0.06185056269168854
43,1,-0.4974874258041382,0.4459477961063385
43,0,-0.4874371886253357,-0.11030475795269012
43,1,-0.4874371886253357,0.4445149898529053
43,0,-0.4773869216442108,-0.1551607996225357
43,1,-0.4773869216442108,0.4436429738998413
43,0,-0.4673366844654083,-0.19656497240066528
43,1,-0.4673366844654083,0.4433300793170929
43,0,-0.45728641748428345,-0.23466408252716064
43,1,-0.45728641748428345,0.4435746967792511
43,0,-0.44723618030548096,-0.26960450410842896
43,1,-0.44723618030548096,0.44437524676322937
43,0,-0.43718594312667847,-0.30153289437294006
43,1,-0.43718594312667847,0.4457297921180725
43,0,-0.4271356761455536,-0.33059579133987427
43,1,-0.4271356761455536,0.4476369023323059
43,0,-0.4170854389667511,-0.35693973302841187
43,1,-0.4170854389667511,0.4500947594642639
43,0,-0.4070351719856262,-0.3807113766670227
43,1,-0.4070351719856262,0.4531019330024719
43,0,-0.39698493480682373,-0.40205714106559753
43,1,-0.39698493480682373,0.45665642619132996
43,0,-0.38693466782569885,-0.4211236834526062
43,1,-0.38693466782569885,0.4607568085193634
43,0,-0.37688443064689636,-0.43805745244026184
43,1,-0.37688443064689636,0.4654013514518738
43,0,-0.3668341636657715,-0.4530050754547119
43,1,-0.3668341636657715,0.47058844566345215
43,0,-0.356783926486969,-0.4661131501197815
43,1,-0.356783926486969,0.47631627321243286
43,0,-0.3467336595058441,-0.47752809524536133
43,1,-0.3467336595058441,0.482583224773407
43,0,-0.3366834223270416,-0.48739659786224365
43,1,-0.3366834223270416,0.4893876910209656
43,0,-0.32663315534591675,-0.49586522579193115
43,1,-0.32663315534591675,0.4967280626296997
43,0,-0.31658291816711426,-0.5030804872512817
43,1,-0.31658291816711426,0.5046025514602661
43,0,-0.3065326511859894,-0.5091888904571533
43,1,-0.3065326511859894,0.5130094885826111
43,0,-0.2964824140071869,-0.5143370032310486
43,1,-0.2964824140071869,0.5219472646713257
43,0,-0.286432147026062,-0.5186715126037598
43,1,-0.286432147026062,0.5314141511917114
43,0,-0.2763819098472595,-0.5223387479782104
43,1,-0.2763819098472595,0.5414085984230042
43,0,-0.26633167266845703,-0.5254855155944824
43,1,-0.26633167266845703,0.5519288778305054
43,0,-0.25628140568733215,-0.5282582640647888
43,1,-0.25628140568733215,0.5629732608795166
43,0,-0.24623115360736847,-0.5308026075363159
43,1,-0.24623115360736847,0.5745396614074707
43,0,-0.23618090152740479,-0.5332211256027222
43,1,-0.23618090152740479,0.5866016149520874
43,0,-0.2261306494474411,-0.535556972026825
43,1,-0.2261306494474411,0.5990990996360779
43,0,-0.21608039736747742,-0.537848949432373
43,1,-0.21608039736747742,0.6119701266288757
43,0,-0.20603014528751373,-0.5401355624198914
43,1,-0.20603014528751373,0.6251519322395325
43,0,-0.19597989320755005,-0.5424557328224182
43,1,-0.19597989320755005,0.6385822892189026
43,0,-0.18592964112758636,-0.5448480844497681
43,1,-0.18592964112758636,0.6521987915039062
43,0,-0.17587940394878387,-0.5473512411117554
43,1,-0.17587940394878387,0.6659390330314636
43,0,-0.1658291518688202,-0.5500039458274841
43,1,-0.1658291518688202,0.6797407865524292
43,0,-0.1557788997888565,-0.5528448820114136
43,1,-0.1557788997888565,0.693541407585144
